Time,BG,CGM,CHO,insulin,LBGI,HBGI,Risk,Magni_Risk,Reward
19:10:00,127.1744298,255.0011299,0,0.13555,0,26.35393244,26.35393244,21.79371406,-1
19:15:00,129.7120384,267.0048184,0,0.145791667,0,29.24434025,29.24434025,24.92125205,-1
19:20:00,131.1824099,278.2525495,0,0.124858333,0,31.90277382,31.90277382,27.83071167,-1
19:25:00,131.4882835,289.9326473,0,0.118525,0,34.2981714,34.2981714,30.47534652,-1
19:30:00,130.5185343,299.4844176,0,0.12285,0,36.39970949,36.39970949,32.81127546,-1
19:35:00,118.1767247,308.2514043,0,0.104208333,0,38.18238381,38.18238381,34.80307894,-1
19:40:00,124.3910092,316.5557126,0,0.097583333,0,39.62850221,39.62850221,36.42518461,-1
19:45:00,129.1164514,321.9374942,0,0.093833333,0,40.72756371,40.72756371,37.66153264,-1
19:50:00,132.3344565,325.1325936,0,0.067991667,0,41.47561582,41.47561582,38.50468096,-1
19:55:00,134.051114,325.2652336,0,0.048683333,0,41.87450952,41.87450952,38.95481279,-1
20:00:00,134.2956711,322.7173489,0,0.02145,0,41.93132677,41.93132677,39.01895761,-1
20:05:00,133.1194065,323.3669119,0,0,0,41.65802632,41.65802632,38.71047723,-1
20:10:00,130.5946778,324.7163229,0,0.026383333,0,41.07123509,41.07123509,38.04873063,-1
20:15:00,136.8132766,324.9379468,0,0.032858333,0,40.19196141,40.19196141,37.05865793,-1
20:20:00,131.8827208,323.5936345,0,0.02295,0,39.044886,39.044886,35.76989078,-1
20:25:00,135.9211559,319.0840165,0,0.009075,0,37.65735829,37.65735829,34.21553515,-1
20:30:00,139.0526275,311.5469714,0,0,0,36.05848169,36.05848169,32.43106269,-1
20:35:00,141.403539,300.9096906,0,0,0,34.27845754,34.27845754,30.45350051,-1
20:40:00,143.1000304,287.3212917,0,0,0,32.34811138,32.34811138,28.32083007,-1
20:45:00,144.2658425,276.8669567,0,0,0,30.29848985,30.29848985,26.07146558,-1
20:50:00,145.0439945,269.538783,0,0,0,28.16590338,28.16590338,23.74963416,-1
20:55:00,145.6321462,264.638291,0,0,0,25.99986906,25.99986906,21.41350344,-1
21:00:00,150.1878103,261.5870642,0,0,0,23.84081134,23.84081134,19.11045791,-1
21:05:00,156.8161852,258.5154839,0,0,0,21.71711679,21.71711679,16.87410845,-1
21:10:00,157.5947135,254.6134204,0,0,0,19.65069306,19.65069306,14.7304745,-1
21:15:00,158.5841416,250.6585688,0,0,0,17.65937285,17.65937285,12.70061393,-1
21:20:00,159.8307096,246.1187165,0,0,0,15.75730011,15.75730011,10.80107621,-1
21:25:00,160.3672431,239.6143292,0,0,0,13.95511438,13.95511438,9.044170125,-1
21:30:00,161.2210303,231.876937,0,0,0,12.26158672,12.26158672,7.439626412,-1
21:35:00,165.4140943,222.1372266,0,0,0,10.68355791,10.68355791,5.994496292,-1
21:40:00,167.9623528,209.1650452,0,0,0,9.225687056,9.225687056,4.712906595,-1
21:45:00,170.875788,196.7415598,0,0,0,7.890468506,7.890468506,3.59611831,-1
21:50:00,174.1590546,184.3812577,0,0,0,6.678380499,6.678380499,2.64273608,-1
21:55:00,177.8121217,172.0829592,0,0,0,5.588075535,5.588075535,1.848976553,1
22:00:00,171.8295087,164.1368295,0,0,0,4.616379484,4.616379484,1.208843667,1
22:05:00,176.1899547,159.4421139,0,0,0,3.756993547,3.756993547,0.713758448,1
22:10:00,180.8350287,157.0285746,0,0,0,2.998443447,2.998443447,0.352974835,1
22:15:00,185.6994893,155.3973049,0,0,0,2.330145663,2.330145663,0.118937375,1
22:20:00,180.7686598,152.5959564,0,0.004383333,0,1.749631334,1.749631334,0.009384267,1
22:25:00,186.0721741,145.8507312,0,0,0,1.258980127,1.258980127,0.0218548,1
22:30:00,181.6500195,137.0592701,0,0,0,0.858863202,0.858863202,0.149274276,1
22:35:00,177.53141,137.2681842,0,0,0,0.546080025,0.546080025,0.379559667,1
22:40:00,173.7294176,136.081168,0,0.020458333,0,0.313896049,0.313896049,0.697328421,1
22:45:00,170.2433082,132.8569263,0,0.00795,0,0.15334817,0.15334817,1.085869363,1
22:50:00,177.0626817,128.7826621,0,0,0,0.054505718,0.054505718,1.528659982,1
22:55:00,174.1713677,124.400681,0,0,0,0.007397714,0.007397714,2.010304261,1
23:00:00,171.5505651,121.9178384,0,0,0.002586052,0,0.002586052,2.516960915,1
23:05:00,169.1809875,121.1780986,0,0,0.031450704,0,0.031450704,3.03643488,1
23:10:00,167.0441044,121.4541304,0,0.011583333,0.08628669,0,0.08628669,3.558100807,1
23:15:00,165.1226815,121.0180684,0,0.020683333,0.160301637,0,0.160301637,4.072783314,1
23:20:00,163.4007185,119.1595945,0,0.0143,0.247583318,0,0.247583318,4.572702455,1
23:25:00,161.8630798,116.2161498,0,0.001516667,0.343075191,0,0.343075191,5.051496381,1
23:30:00,160.4953222,114.421379,0,0,0.442545662,0,0.442545662,5.504194963,1
23:35:00,159.2839173,114.0643407,0,0.001958333,0.542518612,0,0.542518612,5.927045401,1
23:40:00,158.2165778,114.2372134,0,0.014808333,0.640170147,0,0.640170147,6.317255921,1
23:45:00,157.2823549,113.0019618,0,0.01955,0.733228053,0,0.733228053,6.6727901,1
23:50:00,156.4713597,109.8404031,0,0.006908333,0.819910359,0,0.819910359,6.992307742,1
